call_id,experiment_version,case_id,model_spec_id,provider,requested_model,condition_id,condition_family,canonical_rung,factorial_bits,present_evidence_ids,missing_evidence_ids,leakage_expected,run_id,seed,status,prompt_hash,evidence_hash,audit_packet_id,started_at_utc,completed_at_utc,returned_model,model_digest,input_tokens,output_tokens,reasoning_tokens,estimated_cost_usd,parse_repair_attempted,error
C-06638d4241d8848ab977,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,5,127448251,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T17:48:18.788218+00:00,2026-08-25T17:48:26.555321+00:00,gpt-5.6-terra,remote_provider,2660,342,194,0.009424,0,
C-5ca43082d534b2f8d2b8,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,2,1574524923,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T17:48:26.568629+00:00,2026-08-25T17:48:34.239252+00:00,gpt-5.6-terra,remote_provider,5164,287,107,0.013772,0,
C-353992a1b5eea90844bd,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0010,factorial,,0010,M0;M1;M2;M3;M6,M4;M5;M7,0,10,913226266,ok,cd0600100543486ec9f3dada4e8a9986d622cc7917000c66e0557ba3c3a7b7b9,a9212d75c49a53df2360ca784ed055893f70fb8428476b2fce3223234cfa3a95,AUDIT-76a57b51349622ec,2026-08-25T17:48:34.254351+00:00,2026-08-25T17:48:40.899697+00:00,gpt-5.6-terra,remote_provider,1727,332,180,0.007438,0,
C-fc31abd26dbec543f0e9,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,5,4251374411,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T17:48:40.913283+00:00,2026-08-25T17:49:41.005260+00:00,deepseek-v4-pro,remote_provider,3981,3891,3665,0.02066328,0,
C-1fed7ec2285c6645f763,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,8,555918907,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T17:49:41.019392+00:00,2026-08-25T17:50:38.398894+00:00,deepseek-v4-pro,remote_provider,1147,3595,3436,0.01575024,0,
C-b3589362cff075e9f1d2,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,2,3029187291,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T17:50:38.410753+00:00,2026-08-25T17:51:36.127914+00:00,deepseek-v4-pro,remote_provider,2768,3655,3446,0.01812756,0,
C-28b406723e4c9df78671,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0010,factorial,,0010,M0;M1;M2;M3;M6,M4;M5;M7,0,8,703147499,ok,cd0600100543486ec9f3dada4e8a9986d622cc7917000c66e0557ba3c3a7b7b9,a9212d75c49a53df2360ca784ed055893f70fb8428476b2fce3223234cfa3a95,AUDIT-76a57b51349622ec,2026-08-25T17:51:36.143126+00:00,2026-08-25T17:52:24.390312+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2398,178,0,0.0,0,
C-50adb5a720b9ec6a91e6,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,7,1373822240,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T17:52:24.401912+00:00,2026-08-25T17:53:31.422336+00:00,deepseek-v4-pro,remote_provider,2568,4353,4162,0.02062764,0,
C-e635ded63970cdb9794a,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,2,3882550863,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T17:53:31.435117+00:00,2026-08-25T17:54:56.514955+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2319,150,0,0.0,0,
C-bd94934ba8bbc12852ab,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0000,factorial,L3,0000,M0;M1;M2;M3,M4;M5;M6;M7,0,1,3200891588,ok,4be32aee8e0144ec47732d75ed1321a9d7e1bdb452dad35a8b477ebafe06f622,82edf5389297b9a009837da45334b076251b01dd7f496262dfc6a21e51ac1819,AUDIT-91f0c8b4b8420e9f,2026-08-25T17:54:56.530977+00:00,2026-08-25T17:55:24.972234+00:00,deepseek-v4-pro,remote_provider,1475,1666,1495,0.00854436,0,
C-54b3d02993820ef2e0cb,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,2,1441331106,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T17:55:24.982895+00:00,2026-08-25T17:56:23.695224+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,3441,169,0,0.0,0,
C-827526f51536a028c25c,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_LEAKY_L7,legacy_leaky_positive_control,L7,,M0;M1;M2;M3;M4;M5;M6;M7,,1,1,2208976494,ok,526a490a5af7a7b914b6bc3340394c4a72aca5ff5fe343081ce36d7a4da15c99,b421aa102da04d4ed006d9ac77a3d393c8b159caf0e3307dcd4ec91d51f987c2,LEAKY-L7-b421aa102da0,2026-08-25T17:56:23.710182+00:00,2026-08-25T17:57:39.062702+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2076,136,0,0.0,0,
C-a65f45ce34c2b9affa89,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1110,factorial,L6,1110,M0;M1;M2;M3;M4;M5;M6,M7,0,5,2811522375,ok,816f1d76519bc05e1ec6e4a019cae3e9ba7e31ec149e7f58b04e93346c7aab44,b1852b47d350ce5dca2de77f4c85fa53f66110fdeff8a59c0bffe10f451a9a46,AUDIT-909ea13b2dbf93f8,2026-08-25T17:57:39.076977+00:00,2026-08-25T17:58:33.109304+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5686,128,0,0.0,0,
C-5bf428fd9452ce5c186d,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,6,1562988662,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T17:58:33.126508+00:00,2026-08-25T18:01:03.900163+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5831,117,0,0.0,0,
C-53b22c886987bd428b11,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,9,1424446465,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T18:01:03.913753+00:00,2026-08-25T18:01:44.003911+00:00,deepseek-v4-pro,remote_provider,981,2316,2144,0.01046628,0,
C-acd86bbcc0bb858963b0,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1110,factorial,L6,1110,M0;M1;M2;M3;M4;M5;M6,M7,0,1,2920125237,ok,816f1d76519bc05e1ec6e4a019cae3e9ba7e31ec149e7f58b04e93346c7aab44,b1852b47d350ce5dca2de77f4c85fa53f66110fdeff8a59c0bffe10f451a9a46,AUDIT-909ea13b2dbf93f8,2026-08-25T18:01:44.016886+00:00,2026-08-25T18:02:41.660151+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5686,128,0,0.0,0,
C-4d3775c21431619868c5,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0010,factorial,,0010,M0;M1;M2;M3;M6,M4;M5;M7,0,1,1315740987,ok,cd0600100543486ec9f3dada4e8a9986d622cc7917000c66e0557ba3c3a7b7b9,a9212d75c49a53df2360ca784ed055893f70fb8428476b2fce3223234cfa3a95,AUDIT-76a57b51349622ec,2026-08-25T18:02:41.673598+00:00,2026-08-25T18:03:46.295208+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2398,178,0,0.0,0,
C-530c36024919906c8b1d,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,3,1413569915,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T18:03:46.307160+00:00,2026-08-25T18:03:56.653281+00:00,gpt-5.6-terra,remote_provider,3512,509,348,0.013132,0,
C-d6eefc1256b02509763c,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_EMPTY_L3,evidence_free_negative_control,L3,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,3626247051,ok,42bb351f30546e7271059aaf986387f4c33eea3ddad572667dfa6def7846a6c1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-4c3404de66a64fb7,2026-08-25T18:03:56.665930+00:00,2026-08-25T18:04:06.573821+00:00,deepseek-v4-pro,remote_provider,786,597,476,0.00340164,0,
C-2117faa7982a9089d54a,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,1,575480352,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T18:04:06.586029+00:00,2026-08-25T18:06:31.718165+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4002,124,0,0.0,0,
C-881c386bbb995f2b2e23,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,6,2303811556,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T18:06:31.731938+00:00,2026-08-25T18:06:39.683059+00:00,gpt-5.6-terra,remote_provider,2994,329,179,0.009936,0,
C-760b10d6ea359fd2cab6,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,9,2000697423,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T18:06:39.694239+00:00,2026-08-25T18:08:25.379427+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4423,106,0,0.0,0,
C-c3517669f9e96faeb905,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0000,factorial,L3,0000,M0;M1;M2;M3,M4;M5;M6;M7,0,5,3297156578,ok,4be32aee8e0144ec47732d75ed1321a9d7e1bdb452dad35a8b477ebafe06f622,82edf5389297b9a009837da45334b076251b01dd7f496262dfc6a21e51ac1819,AUDIT-91f0c8b4b8420e9f,2026-08-25T18:08:25.391039+00:00,2026-08-25T18:09:38.425352+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2247,162,0,0.0,0,
C-d98bfb77a807da8ac79d,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1110,factorial,L6,1110,M0;M1;M2;M3;M4;M5;M6,M7,0,4,3670090480,ok,816f1d76519bc05e1ec6e4a019cae3e9ba7e31ec149e7f58b04e93346c7aab44,b1852b47d350ce5dca2de77f4c85fa53f66110fdeff8a59c0bffe10f451a9a46,AUDIT-909ea13b2dbf93f8,2026-08-25T18:09:38.437680+00:00,2026-08-25T18:09:46.387445+00:00,gpt-5.6-terra,remote_provider,4234,328,161,0.012404,0,
C-1eac0a948948397af293,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,8,534852109,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T18:09:46.399144+00:00,2026-08-25T18:09:50.252926+00:00,gpt-5.6-terra,remote_provider,1217,174,0,0.004522,0,
C-3984fb0d00d096769738,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1101,factorial,,1101,M0;M1;M2;M3;M4;M5;M7,M6,0,7,985277062,ok,3085fa9431f9fd298f05614bce4f51b165fcba9246dec9e21c720fe1eb705d56,b1028780608b865bc9f8dc6c494cad8d128b3d667940dbc63620f3229c28d52f,AUDIT-5bf978d1dd750a42,2026-08-25T18:09:50.265136+00:00,2026-08-25T18:09:58.006343+00:00,gpt-5.6-terra,remote_provider,4971,336,162,0.013974,0,
C-00afac246491289dfd49,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,9,31773597,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T18:09:58.016853+00:00,2026-08-25T18:11:48.978818+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4060,131,0,0.0,0,
C-a720cf59f67842571277,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1110,factorial,L6,1110,M0;M1;M2;M3;M4;M5;M6,M7,0,9,2824206034,ok,816f1d76519bc05e1ec6e4a019cae3e9ba7e31ec149e7f58b04e93346c7aab44,b1852b47d350ce5dca2de77f4c85fa53f66110fdeff8a59c0bffe10f451a9a46,AUDIT-909ea13b2dbf93f8,2026-08-25T18:11:48.990929+00:00,2026-08-25T18:13:36.971614+00:00,deepseek-v4-pro,remote_provider,4316,6736,6520,0.03237168,0,
C-00069e447c74d6b312cc,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,5,20694461,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T18:13:36.986964+00:00,2026-08-25T18:13:44.260023+00:00,gpt-5.6-terra,remote_provider,2583,278,115,0.008502,0,
C-40f9f9b4c1fe81a6cf93,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,1,1110384941,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-26T02:16:56.204285+00:00,2026-08-26T02:17:48.469415+00:00,deepseek-v4-pro,remote_provider,3527,3016,2803,0.016599,0,
C-c121b501b8189717252b,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,1,3260472442,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T18:14:45.915664+00:00,2026-08-25T18:15:24.673868+00:00,deepseek-v4-pro,remote_provider,4182,2487,2313,0.01536876,0,
C-f3b30cec914a591e4b2c,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,8,4108858469,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T18:15:24.692292+00:00,2026-08-25T18:18:18.286818+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5754,129,0,0.0,0,
C-ff3bed0b5e1ac25b6af6,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,9,4302378116,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T18:18:18.300603+00:00,2026-08-25T18:18:23.769024+00:00,gpt-5.6-terra,remote_provider,1217,169,0,0.004462,0,
C-c71c023d4ae3313e68dd,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,7,3360762294,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T18:18:23.783476+00:00,2026-08-25T18:19:59.670942+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4060,131,0,0.0,0,
C-cec2c6ec2df296a2cf79,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,5,3489132133,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-26T02:25:02.012064+00:00,2026-08-26T02:25:59.659968+00:00,deepseek-v4-pro,remote_provider,3527,3280,3009,0.0176444400,0,
C-42fad8334cf57427244b,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,10,1143996332,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T18:21:36.933365+00:00,2026-08-25T18:23:00.225038+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5831,117,0,0.0,0,
C-67f8a813e59420d53e94,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,4,1764609932,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T18:23:00.243626+00:00,2026-08-25T18:23:31.562187+00:00,deepseek-v4-pro,remote_provider,1313,2049,1863,0.0098472,0,
C-752573f291bb6ec2d6a1,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,7,1985649515,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T18:23:31.578591+00:00,2026-08-25T18:24:27.345052+00:00,deepseek-v4-pro,remote_provider,4182,3600,3405,0.01977624,0,
C-cf0d438ab5ced589dd9c,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,4,3494013699,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T18:24:27.360865+00:00,2026-08-25T18:26:25.200705+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6097,162,0,0.0,0,
C-5df89adb22ca31e4e07f,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,4,1596834388,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T18:26:25.215512+00:00,2026-08-25T18:27:04.395074+00:00,deepseek-v4-pro,remote_provider,2568,2556,2362,0.01351152,0,
C-1426c728c66072db2f42,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1101,factorial,,1101,M0;M1;M2;M3;M4;M5;M7,M6,0,5,358346401,ok,3085fa9431f9fd298f05614bce4f51b165fcba9246dec9e21c720fe1eb705d56,b1028780608b865bc9f8dc6c494cad8d128b3d667940dbc63620f3229c28d52f,AUDIT-5bf978d1dd750a42,2026-08-25T18:27:04.416544+00:00,2026-08-25T18:28:10.454556+00:00,deepseek-v4-pro,remote_provider,5076,4363,4146,0.0239778,0,
C-45f0f493e9f7e4767df0,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,1,1193679884,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T18:28:10.478706+00:00,2026-08-25T18:28:16.050941+00:00,gpt-5.6-terra,remote_provider,1217,170,0,0.004474,0,
C-bcd1c7219fe96755b003,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,3,3188125338,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T18:28:16.068911+00:00,2026-08-25T18:29:03.770927+00:00,deepseek-v4-pro,remote_provider,3220,3224,3057,0.01701744,0,
C-f9f50c04f9f3d7fc9923,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,7,4213846909,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T18:29:03.790082+00:00,2026-08-25T18:31:31.167587+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5754,129,0,0.0,0,
