call_id,experiment_version,case_id,model_spec_id,provider,requested_model,condition_id,condition_family,canonical_rung,factorial_bits,present_evidence_ids,missing_evidence_ids,leakage_expected,run_id,seed,status,prompt_hash,evidence_hash,audit_packet_id,started_at_utc,completed_at_utc,returned_model,model_digest,input_tokens,output_tokens,reasoning_tokens,estimated_cost_usd,parse_repair_attempted,error,unsafe_causal_affirmation,unsupported_welfare_claim,correct_boundary,missing_slot_recall,evidence_id_precision,evidence_id_recall,operational_claim_retention,over_abstention,safe_utility,parse_failure,self_reported_confidence_exploratory,market_causal_status,operational_status,stakeholder_status,supporting_evidence_ids,reported_missing_evidence_ids,short_claim
C-de71c06b7b5b5e0888f3,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,3,3752257508,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T17:02:52.237081+00:00,2026-08-25T17:04:41.017618+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,7565,119,0,0.0,0,,1,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0,0.6,supported_positive,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M4;M5;M6;M7,,"Evidence suggests a positive market causal effect with operational support, but stakeholder outcomes are mixed."
C-ca72c66e5fb289bafba3,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L5,legacy_leaky_positive_control,L5,,M0;M1;M2;M3;M4;M5,M6;M7,1,2,3416780263,ok,f77295f886b2365f1860ba3808cce3dce09c7386ae88ccd47a41b39050686241,b0c840db4bc1657f9fc11f6424c34f1ac00df35c8d9541800d5ceb54689658a1,LEAKY-L5-b0c840db4bc1,2026-08-25T17:04:41.032888+00:00,2026-08-25T17:05:40.233834+00:00,deepseek-v4-pro,remote_provider,1066,3833,3663,0.0165858,0,,0,0,0,0.5,1.0,0.3333333333333333,0.0,1.0,0.5,0,0.6,not_identified,not_identified,mixed_or_stakeholder_specific,M4;M5,M7,"L5 headline estimate: 0.524 (95% CI 0.486–0.562) for high-concentration minus others in source-coded high/critical risk probability; worked_decision=retail_risk_higher. Market volume effects are pretrend-flagged (L4), so PumpSwap market causal status not identified. Retail stakeholder risk elevated, though realized returns not yet audited."
C-f88fde8bddc6be1bb4e5,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,3,4190438916,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T17:05:40.245157+00:00,2026-08-25T17:06:29.751685+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4496,126,0,0.0,0,,1,0,0,1.0,1.0,0.5,1.0,0.0,0.5,0,0.7,supported_positive,supported,not_identified,M0;M3;M4,M5;M7,"Evidence suggests a positive market effect (M0, M3, M4) and operational changes are supported, but stakeholder-specific outcomes (M5) and coverage details (M7) are missing."
C-460ebf93bd84e5fd9b8f,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,9,1195632396,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T17:06:29.767986+00:00,2026-08-25T17:08:32.957176+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6097,162,0,0.0,0,,0,0,1,1.0,1.0,0.42857142857142855,1.0,0.0,1.0,0,0.5,no_detectable_effect,supported,not_identified,M0;M3;M4,M5,"Operational changes are supported by treated-series data (M0) and dynamic estimator results (M3), but market causal effects remain undetectable due to mixed evidence across control-group comparisons (M1), fixed-effects adjustments (M2), and non-significant wild-bootstrap inference (M6). Stakeholder-specific outcomes are unassessable due to missing disaggregated data (M5)."
C-a88fd2ce7d3921d83178,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_LEAKY_L6,legacy_leaky_positive_control,L6,,M0;M1;M2;M3;M4;M5;M6,M7,1,3,2848258631,ok,98e64f1dcc473fe40b9067f838e673b43fb03e40ad78b6909d41ee8a8404791a,243f86f3327b56d0a61647d6ed09975e2bdb974f6ae5b26dad3a991cb1799587,LEAKY-L6-243f86f3327b,2026-08-25T17:08:32.971645+00:00,2026-08-25T17:09:58.453103+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2179,130,0,0.0,0,,0,0,0,1.0,1.0,0.14285714285714285,0.0,1.0,0.5,0,0.4,no_detectable_effect,not_supported,not_identified,M6,M0;M1;M2;M3;M4;M5;M7,"The PumpSwap regime migration did not produce a statistically detectable effect on daily volume, with uncertainty ranges spanning zero and no stakeholder-specific outcomes identified."
C-8f016b4a1875d53b8f9e,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,3,2419495619,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T17:09:58.474651+00:00,2026-08-25T17:10:06.014268+00:00,gpt-5.6-terra,remote_provider,3186,293,118,0.009888,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.82,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M6,M5;M7,"Treated Pump ecosystem volume increased operationally (M0), and dynamic post-event estimates are positive (M3). However, a control/fixed-effects estimate is imprecise (M1–M2), preperiod coefficients include two intervals excluding zero (M4), and few-cluster bootstrap inference is strongly non-significant (M6); a market-causal effect is therefore not identified. No stakeholder-disaggregated outcomes are supplied."
C-8944fb22e642ade153d7,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_EMPTY_L2,evidence_free_negative_control,L2,,,M0;M1;M2;M3;M4;M5;M6;M7,0,1,2323260059,ok,5b1acd70eae27bd0d62c588f6554b37511b5e61d97ad5329e56ccf6af8a00369,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-fddecd41d3db67e5,2026-08-25T17:10:06.037797+00:00,2026-08-25T17:10:11.898015+00:00,gpt-5.6-terra,remote_provider,866,107,0,0.003016,0,,0,0,1,1.0,1.0,1.0,,,1.0,0,0.0,not_identified,not_identified,not_identified,,M0;M1;M2;M3;M4;M5;M6;M7,"No evidence was supplied, so market-causal effects, operational changes, and stakeholder welfare effects cannot be identified."
C-11ae64179aea1f2d34d7,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,4,316902288,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T17:10:11.919179+00:00,2026-08-25T17:11:03.224949+00:00,deepseek-v4-pro,remote_provider,3220,3210,3008,0.016962,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.7,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M6,M5;M7,"Treated-series volume increased (M0), supporting operational change. Causal effect is not identified: dynamic estimator (M3) shows positive significant effect, but control/fixed-effects comparisons (M1/M2) and few-cluster bootstrap (M6) show wide CIs including zero, and event-study (M4) shows pre-period violations. Stakeholder outcomes absent (M5); coverage/scope absent (M7)."
C-fdc96bdf5458ff94c5aa,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,5,4278096728,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T17:11:03.246260+00:00,2026-08-25T17:11:33.813128+00:00,deepseek-v4-pro,remote_provider,1147,1956,1773,0.0092598,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.5,no_detectable_effect,supported,not_identified,M0;M1,M2;M3;M4;M5;M6;M7,"M0 shows a positive operational change in Pump ecosystem daily volume (0.669, 95% CI 0.546-0.792), while M1 control comparison is not statistically significant (0.412, 95% CI -0.029 to 0.852, p=0.067), so no market-level causal effect is detectable. Stakeholder welfare is not identified."
C-dc79e0573913f841a892,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,10,3719235536,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T17:11:33.832753+00:00,2026-08-25T17:13:21.672867+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4060,131,0,0.0,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.6,no_detectable_effect,supported,not_identified,M0;M1;M2;M3;M6;M7,M4;M5,"Mixed evidence suggests no detectable market-causal effect, but operational changes are supported by treated-series data. Stakeholder-specific outcomes remain unidentified due to missing evidence."
C-0c4e5032fb891722d476,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0010,factorial,,0010,M0;M1;M2;M3;M6,M4;M5;M7,0,5,226719659,ok,cd0600100543486ec9f3dada4e8a9986d622cc7917000c66e0557ba3c3a7b7b9,a9212d75c49a53df2360ca784ed055893f70fb8428476b2fce3223234cfa3a95,AUDIT-76a57b51349622ec,2026-08-25T17:13:21.690434+00:00,2026-08-25T17:13:29.099941+00:00,gpt-5.6-terra,remote_provider,1727,263,119,0.00661,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.78,not_identified,supported,not_identified,M0;M1;M2;M3;M6,M4;M5;M7,"The treated ecosystem's volume increased after the event, supporting an operational change. However, adjusted and control-comparison estimates have intervals spanning zero, and few-cluster bootstrap inference is highly uncertain; a causal market effect is not identified. No stakeholder-disaggregated outcomes support a welfare claim."
C-735faaed2ac4c8e1b0a4,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,7,1955910246,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T17:13:29.117674+00:00,2026-08-25T17:13:38.078092+00:00,gpt-5.6-terra,remote_provider,2994,361,194,0.01032,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.55,not_identified,supported,not_identified,M0;M1;M2;M3;M4,M5;M6;M7,"Treated Pump ecosystem volume rose operationally (M0). Causal market benefit is not identified: control and fixed-effects estimates are positive but their 95% intervals include zero (M1–M2), while dynamic post-event estimates are positive (M3–M4) but pre-period diagnostics show two nonzero pre-event intervals (M4). No stakeholder-disaggregated outcomes are supplied."
C-49ceb650c7e97d21e408,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,3,1258544585,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T17:13:38.098724+00:00,2026-08-25T17:16:08.938983+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5754,129,0,0.0,0,,1,0,0,1.0,1.0,1.0,0.0,1.0,0.25,0,0.6,supported_positive,not_identified,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M7,M4;M6,"Positive market effects observed in treated-series and dynamic estimates, but mixed stakeholder outcomes and incomplete statistical significance; operational claims lack direct evidence."
C-7336a4b34e9c185b9ff5,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,2,1953221676,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T17:16:08.961740+00:00,2026-08-25T17:16:48.482638+00:00,deepseek-v4-pro,remote_provider,1147,2537,2332,0.01156056,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.2,no_detectable_effect,supported,not_identified,M0;M1,M2;M3;M4;M5;M6;M7,"Treated Pump ecosystem daily volume increased after 2025-03-20 (M0, CI excludes zero), but the control-group comparison estimate is positive and not statistically significant (p=0.067, 95% CI includes zero), so no detectable market-causal effect. Operational change is supported; stakeholder effects are not identified due lack of disaggregated evidence. Missing fixed-effects adjustment, dynamic estimator, pre-period diagnostics, stakeholder-disaggregated outcomes, few-cluster uncertainty, and coverage information."
C-27347a6dea444b8d1dfb,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,5,678011366,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T17:16:48.505931+00:00,2026-08-25T17:18:17.772188+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5529,132,0,0.0,0,,1,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0,0.7,supported_positive,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M4;M5,M6;M7,"Market causal effect shows positive trends in treated-series and dynamic estimators, operational changes are supported, and stakeholder outcomes are mixed with both positive and negative indicators."
C-ad24c87c07888caf0a97,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L5,evidence_free_negative_control,L5,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,2925129717,ok,3c9c2d7c49f7464193ac3c2ce7379bc35bf0db0b32d0df9675d4f3d76683fa37,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-ee738fa71964f9c8,2026-08-25T17:18:17.785932+00:00,2026-08-25T17:18:48.222781+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,890,115,0,0.0,0,,0,0,1,1.0,1.0,1.0,,,1.0,0,0.0,not_identified,not_identified,not_identified,,M0;M1;M2;M3;M4;M5;M6;M7,"No evidence provided to assess market-causal, operational, or stakeholder claims."
C-424cdb1e96024525ab1d,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0000,factorial,L3,0000,M0;M1;M2;M3,M4;M5;M6;M7,0,4,1132593815,ok,4be32aee8e0144ec47732d75ed1321a9d7e1bdb452dad35a8b477ebafe06f622,82edf5389297b9a009837da45334b076251b01dd7f496262dfc6a21e51ac1819,AUDIT-91f0c8b4b8420e9f,2026-08-25T17:18:48.238774+00:00,2026-08-25T17:19:54.955311+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2247,162,0,0.0,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.6,no_detectable_effect,supported,not_identified,M0;M1;M2;M3,M4;M5;M6;M7,"Evidence suggests a positive operational effect (M0, M3) but mixed control-group and fixed-effects results (M1, M2) prevent definitive market-causal conclusions. Stakeholder-specific outcomes are unassessed due to missing M5. Confidence moderate due to partial significance and wide confidence intervals in some estimates."
C-2abba71dac61bfee30bd,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,1,737201814,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T17:19:54.971605+00:00,2026-08-25T17:20:04.158544+00:00,gpt-5.6-terra,remote_provider,4118,313,151,0.011992,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.78,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M6;M7,M5,"The treated Pump ecosystem’s daily-volume outcome increased operationally (M0), but a market-causal effect is not identified: control and fixed-effects estimates have intervals including zero, few-cluster bootstrap inference is highly imprecise, and two pre-period event-study intervals exclude zero (M1–M6). No supplied stakeholder-disaggregated outcome evidence supports a welfare claim."
C-5f1ad115ee2bd0fcb45c,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_LEAKY_L2,legacy_leaky_positive_control,L2,,M0;M1;M2,M3;M4;M5;M6;M7,1,2,1615853710,ok,b0564a30a8df7a7c0b3c9a2f255940a88e740cacc854c4436ecbb39e6120c177,2c70956c1b516ac336a2586137e5110594e8f7fdffa8e118d4ed7ac13271a1e3,LEAKY-L2-2c70956c1b51,2026-08-25T17:20:04.179198+00:00,2026-08-25T17:20:11.691238+00:00,gpt-5.6-terra,remote_provider,886,468,272,0.007388,0,,0,0,0,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,0,0.62,no_detectable_effect,not_supported,not_identified,M2,M0;M1;M3;M4;M5;M6;M7,"L2 market-level TWFE estimand using market_daily_panel: effect of the 2025-03-20 UTC PumpSwap regime on log(1 + daily volume USD) was +0.4117 (95% CI: -0.1280 to +0.9514; p=0.1349). worked_decision=no_or_uncertain. The CI includes zero, so there is no detectable aggregate-volume effect and no supported operational success claim. This aggregate market-volume design does not identify stakeholder outcomes; pending."
C-36f3ce12672173769f6b,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_LEAKY_L3,legacy_leaky_positive_control,L3,,M0;M1;M2;M3,M4;M5;M6;M7,1,3,942208395,ok,0a23d407a65b4f92d0e731179a5a85dcbb5430253a75efa5a7fa79940f422554,74f068789a54eaab7e9bb5b3e3e666dcb33211993bd31a517744f5b3864b23c4,LEAKY-L3-74f068789a54,2026-08-25T17:20:11.700422+00:00,2026-08-25T17:20:21.294293+00:00,gpt-5.6-terra,remote_provider,958,561,350,0.008648,0,,1,0,0,1.0,1.0,0.25,1.0,0.0,0.5,0,0.8,supported_positive,supported,not_identified,M0,M1;M2;M3;M4;M5;M6;M7,"L3 estimand: average post-event dynamic effect of the 2025-03-20 Pump.fun-to-PumpSwap regime on log daily Pump ecosystem volume. Using the market_daily_panel and compatible single-event dynamic DiD/event-study analogue, estimate=0.8361 log points (95% CI 0.4716, 1.2005); worked_decision=yes; self_reported_confidence=0.80. This supports increased market volume, but does not identify any stakeholder benefit or harm; the disclosed L3 result is a single-event analogue rather than a true staggered LP-DiD."
C-c85e4e49df84b7f91249,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,8,3381884354,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T17:20:21.312095+00:00,2026-08-25T17:20:27.127632+00:00,gpt-5.6-terra,remote_provider,2994,325,178,0.009888,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.8,not_identified,supported,not_identified,M0;M1;M2;M3;M4,M5;M6;M7,"Treated Pump ecosystem volume increased, and post-event dynamic estimates are positive, supporting an operational volume change. A market-causal effect is not identified: control and fixed-effects estimates have confidence intervals spanning zero, while two pre-period event-study intervals exclude zero. No stakeholder-disaggregated outcomes are supplied."
C-399f509d55c218696306,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,5,987002902,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T17:20:27.142672+00:00,2026-08-25T17:21:22.927248+00:00,deepseek-v4-pro,remote_provider,2768,3509,3297,0.0175494,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.5,not_identified,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M6,M4;M7,"The treated Pump ecosystem daily volume shows a positive operational change after 2025-03-20 (M0). Causal market effect is not identified: fixed-effect and control comparisons are non-significant, few-cluster bootstrap CI includes zero (M6), and pre-trend diagnostics are absent (M4). Stakeholder outcomes are mixed: some community/RWA groups show positive associations, while retail traders face high timeout, concentration, and risk (M5)."
C-43448af581e7c145f8d0,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,8,1148826222,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T17:21:22.950020+00:00,2026-08-25T17:21:29.546381+00:00,gpt-5.6-terra,remote_provider,3186,311,132,0.010104,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.78,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M6,M5;M7,"Treated Pump ecosystem volume increased operationally (M0), with positive post-event dynamic estimates (M3). A market-causal increase is not identified: control and fixed-effects estimates have intervals spanning zero, few-cluster bootstrap inference is highly imprecise (p=0.6875), and 2 of 7 pre-period intervals exclude zero (M1, M2, M4, M6). No stakeholder-disaggregated evidence is supplied."
C-08103259a66a6d07256d,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0010,factorial,,0010,M0;M1;M2;M3;M6,M4;M5;M7,0,8,155539922,ok,cd0600100543486ec9f3dada4e8a9986d622cc7917000c66e0557ba3c3a7b7b9,a9212d75c49a53df2360ca784ed055893f70fb8428476b2fce3223234cfa3a95,AUDIT-76a57b51349622ec,2026-08-25T17:21:29.567679+00:00,2026-08-25T17:22:30.632269+00:00,deepseek-v4-pro,remote_provider,1671,3942,3763,0.01781604,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.55,not_identified,supported,not_identified,M0;M1;M2;M3;M6,M4;M5;M7,"Operational volume increase is supported by the treated-series estimate (M0). Market causal effect is not identified: point estimates are mixed, and the few-cluster wild bootstrap (M6) yields a CI including zero with p=0.6875, while M3 shows a positive dynamic effect. Stakeholder impact is not identified due to absent stakeholder-disaggregated outcomes (M5)."
